[weather.met.weather]
latitude = -37.65  (DECIMAL DEGREES)
longitude = 142.05  (DECIMAL DEGREES)
tav = 13.40 (oC) ! Annual average ambient temperature. Based on 1 Jan 1959 to 2023.
amp = 11.74 (oC) ! Annual amplitude in mean monthly temperature. Based on 1 Jan 1959 to 2023.
! Evap is from synthetic pan
year  day radn  maxt   mint  rain  vp    evap   code
2010 145    3.3  15.1  10.3   0.3  13.0    1.2 999999
2010 146    5.5  14.2  11.0   0.2  13.9    1.0 999999
2010 147    5.7  15.2   9.9   0.0  12.7    1.3 999999
2010 148    4.8  14.8   7.6   0.2  13.1    1.1 999999
2010 149    4.0  13.7   9.7   3.9  12.2    1.1 999999
2010 150    6.1  16.9  10.0   5.2  15.1    1.1 999999
2010 151    8.1  15.5   6.0   1.5  11.2    1.5 999999
2010 152    7.3  14.7   4.0   0.6   9.7    1.2 999999
2010 153    8.2  14.6   4.6   0.0  10.2    1.1 999999
2010 154    8.1  14.9   4.4   0.0  11.2    1.1 999999
2010 155    9.2  14.5  -0.1   0.2   8.3    1.3 999999
2010 156    6.0  12.9   4.0   0.8  11.3    0.9 999999
2010 157    7.5  12.4   4.2   2.2   9.4    1.0 999999
2010 158    7.0  11.9   1.4   0.8   8.3    1.1 999999
2010 159    6.0  11.8   1.6   0.0   9.0    1.0 999999
2010 160    7.4  11.1   4.7   3.6   8.8    1.0 999999
2010 161    7.0  13.0   4.5   2.4  10.2    1.0 999999
2010 162    5.8  13.0   7.1   0.6  10.9    1.0 999999
2010 163    5.6  11.6   3.8   1.0   9.1    1.0 999999
2010 164    5.1  11.0   6.1   0.0   9.9    0.9 999999
2010 165    7.4  10.6   6.5   0.0   8.1    1.1 999999
2010 166    7.9  10.8  -0.2   0.2   7.2    1.1 999999
2010 167    3.7  13.9   0.9   0.0   7.9    1.3 999999
2010 168    6.3  11.5   7.4   8.8   9.6    1.0 999999
2010 169    5.9  13.3   3.9   3.3   9.8    1.1 999999
2010 170    5.4  13.4   6.7   4.1  10.7    1.0 999999
2010 171    7.6  13.5   8.7   2.0  12.4    0.9 999999
2010 172    7.2  14.6   2.1   0.0   8.9    1.2 999999
2010 173    6.1  12.6   2.7   0.2   8.9    1.1 999999
2010 174    6.0  13.0   3.3   0.0  11.1    0.9 999999
2010 175    4.9  14.4   6.1   0.2  11.3    1.1 999999
2010 176    3.9  11.4   9.9   4.4  12.1    0.8 999999
2010 177    7.1  10.9  -0.2   1.4   7.6    1.1 999999
2010 178    8.4  11.1  -1.3   0.5   6.6    1.2 999999
2010 179    6.4  11.9   0.9   0.4   7.0    1.2 999999
2010 180    3.5   7.5   3.7   2.1   9.5    0.7 999999
2010 181    5.9  11.3   3.8  10.6   8.4    1.1 999999
2010 182    6.9  12.3   4.3   5.8  10.5    1.1 999999
2010 183    6.0   9.7   5.8   2.8   9.9    0.9 999999
2010 184    6.9  11.6   4.1   2.7   9.8    1.1 999999
2010 185    5.7  11.4   2.9   0.6   9.4    1.1 999999
2010 186    4.8   9.5   2.7   0.0   8.7    1.0 999999
2010 187    9.4  12.1  -0.4   0.0   7.0    1.4 999999
2010 188    6.9  13.2   1.1   0.2   8.4    1.4 999999
2010 189    7.1  12.8   2.6   0.0   9.3    1.2 999999
2010 190    9.6  12.7  -0.7   0.2   7.5    1.4 999999
2010 191    3.0  12.0   3.4   2.8  11.4    0.8 999999
2010 192    8.2  14.2   7.9   6.5  11.2    1.3 999999
2010 193    9.3  14.1   3.0   1.0   8.7    1.5 999999
2010 194    6.2  13.3   4.9   0.0   8.9    1.4 999999
2010 195    4.7  11.9   5.2   9.6  10.0    1.1 999999
2010 196    6.5  11.4   3.9   4.4   9.2    1.1 999999
2010 197    6.3  12.3   5.3   0.0  10.2    1.1 999999
2010 198    5.2  11.3   2.0   0.0   9.3    1.1 999999
2010 199    5.0   8.4   5.2   1.3   9.0    0.9 999999
2010 200    9.3  11.5  -0.6   4.2   7.1    1.4 999999
2010 201    8.4  11.8   2.4   0.0   9.4    1.1 999999
2010 202    7.7  12.9   2.9   1.4   9.6    1.2 999999
2010 203    5.3  12.8   6.6   0.2  11.5    1.0 999999
2010 204    5.7  10.9   6.1   0.7  10.0    1.0 999999
2010 205    6.4  12.2   4.9   0.0   9.5    1.2 999999
2010 206    8.5  13.8   2.3   0.0   8.5    1.4 999999
2010 207    9.3  13.0   0.7   0.7   8.2    1.4 999999
2010 208    9.7  13.1  -1.0   0.0   8.0    1.4 999999
2010 209    6.0   9.2   0.7   0.2   7.7    1.1 999999
2010 210    6.2  13.6   2.1   0.4  10.4    1.1 999999
2010 211    7.2  15.0   7.6   0.6  12.3    1.2 999999
2010 212    7.5  13.0   6.9   4.2  10.7    1.2 999999
2010 213    7.6   9.6   3.6  11.5   9.0    1.3 999999
2010 214    7.0  12.1   6.0   8.0  10.9    1.3 999999
2010 215    7.9  11.4   5.7   4.2  10.0    1.4 999999
2010 216    4.8   8.4   6.3   7.4  10.1    0.9 999999
2010 217    7.4  11.2   2.2   5.7   8.8    1.4 999999
2010 218    9.4  12.3   1.8   0.5   8.4    1.7 999999
2010 219   10.3  11.9   1.7   0.0   8.7    1.6 999999
2010 220   10.6  13.8   4.9   0.0   7.4    2.2 999999
2010 221    9.2  14.5   6.2   0.0   8.9    2.0 999999
2010 222    4.4  10.7   2.8   0.0   9.4    1.2 999999
2010 223    4.6  10.3   6.5  24.9  11.5    0.9 999999
2010 224    9.3  12.5   7.5   7.5  10.6    1.5 999999
2010 225    5.2  11.1   5.1   1.1  10.5    1.1 999999
2010 226    5.0  11.0   7.6   0.0   8.8    1.5 999999
2010 227    5.8  12.5   7.7  10.0  12.5    1.0 999999
2010 228   12.0  10.4   4.5   5.3   7.9    1.7 999999
2010 229   12.2  11.6   0.2   0.4   7.8    1.8 999999
2010 230    5.7  10.7   4.5   0.0   8.7    1.4 999999
2010 231   10.9  11.7   6.8   6.4   9.2    1.6 999999
2010 232   11.2  11.4   2.7   6.4   8.3    1.7 999999
2010 233   12.7  13.1   3.7   1.0   9.5    1.7 999999
2010 234   13.4  14.9   4.0   0.5   9.4    2.0 999999
2010 235    8.7  12.1   2.9   0.0   7.7    1.8 999999
2010 236    5.9  10.3   3.3   2.8   9.5    1.2 999999
2010 237    7.3   9.7   1.7   7.1   8.4    1.3 999999
2010 238    8.6  11.7   4.1  12.9   9.4    1.5 999999
2010 239   10.9  11.6   4.4   5.2   9.1    1.6 999999
2010 240   11.4  13.7   2.9   1.1  10.1    1.6 999999
2010 241   12.3  14.2   2.1   0.0   9.6    1.8 999999
2010 242   14.8  16.0   4.4   0.0   8.9    2.3 999999
2010 243    5.3  13.6   7.8   0.0   8.9    1.8 999999
2010 244    6.8  11.5   9.4   8.1  12.0    1.2 999999
2010 245   10.7  12.7   3.6   2.5  10.3    1.8 999999
2010 246    8.5  15.9   2.4   0.1   9.7    2.2 999999
2010 247    6.4  17.2   7.8  14.8  17.4    1.0 999999
2010 248   16.0  13.1   6.9   9.0  10.5    2.2 999999
2010 249   14.8  12.0   2.5   2.2   9.4    2.1 999999
2010 250   15.5  14.0   2.0   1.8   9.0    2.5 999999
2010 251   10.5  13.4   4.8   0.0   9.5    2.0 999999
2010 252   10.3  17.2   9.0   0.7  12.1    2.3 999999
2010 253   14.4  14.9   5.3   3.3  10.6    2.3 999999
2010 254   11.8  15.3   6.6   0.4  10.4    2.3 999999
2010 255   14.4  16.4   7.2   0.0  10.9    2.6 999999
2010 256   12.3  12.9   6.0   0.5  11.7    1.7 999999
2010 257   13.2  13.4   0.4   0.0   7.8    2.4 999999
2010 258   12.1  13.7   6.1   0.2  10.9    2.0 999999
2010 259    9.6  11.5   5.4   1.5   9.3    1.8 999999
2010 260   12.2  13.6   6.5   1.6   8.7    2.4 999999
2010 261   10.1  14.0   6.8   0.4  11.1    1.9 999999
2010 262   12.7  13.4   6.7   1.0  11.4    1.9 999999
2010 263    8.6  13.2   7.5   0.8  12.1    1.5 999999
2010 264    7.8  13.6   8.4   0.7  11.4    1.7 999999
2010 265   11.1  12.4   7.9   0.0  11.1    1.7 999999
2010 266    8.9  11.5   7.7   0.2   9.1    1.9 999999
2010 267   10.2  13.7   7.5   0.0   9.3    2.2 999999
2010 268   16.0  17.3   6.6   0.0  12.0    2.6 999999
2010 269   16.8  16.4   6.8   1.0   9.5    3.0 999999
2010 270   13.8  13.9   8.6   1.8  11.9    2.0 999999
2010 271   17.1  12.2   4.1   1.3   8.8    2.4 999999
2010 272   18.1  12.8   1.9   3.2   8.4    2.5 999999
2010 273   12.5  11.7   1.5   0.3   9.2    1.9 999999
2010 274   17.5  15.9   3.0   0.0   9.5    3.2 999999
2010 275   23.6  17.6   2.2   0.0   9.4    3.9 999999
2010 276   22.7  22.4   5.9   0.0  12.7    4.3 999999
2010 277   17.5  21.8  13.7   0.2  14.7    3.7 999999
2010 278   20.2  18.5   5.8   0.0  12.6    3.3 999999
2010 279   17.6  21.8   4.9   0.2  12.7    3.8 999999
2010 280   21.5  13.4   1.3   1.2   8.0    3.3 999999
2010 281   18.2  16.4   6.7   0.2  11.7    3.0 999999
2010 282   18.3  15.3   3.6   0.2  12.0    2.7 999999
2010 283   22.4  21.5   5.1   0.0  11.6    4.3 999999
2010 284   22.4  23.4  10.7   0.0  10.7    5.1 999999
2010 285    8.3  20.4  15.1   0.0  15.3    2.6 999999
2010 286   10.0  14.9   9.3   2.7  11.7    2.2 999999
2010 287   17.7  18.8   6.2   0.2  10.4    3.6 999999
2010 288    9.8  10.8   7.5  27.1  10.1    1.9 999999
2010 289   18.9  12.3   2.3   3.6   8.3    3.0 999999
2010 290   14.6  15.5   6.3   2.4  10.8    2.7 999999
2010 291   16.8  15.2   6.4   0.2  11.1    2.8 999999
2010 292   23.4  15.8   6.8   0.6   9.8    3.7 999999
2010 293   24.4  19.6   3.2   0.2  11.1    4.1 999999
2010 294   26.2  22.9   6.5   0.0  12.1    4.8 999999
2010 295   13.1  26.5  10.4   0.0  12.4    4.8 999999
2010 296   19.7  16.2   8.7   1.2   9.8    3.5 999999
2010 297   23.9  15.2   2.9   0.0   9.8    3.5 999999
2010 298   26.3  19.3   1.0   0.0   9.3    4.5 999999
2010 299   17.4  18.5   5.0   0.0  10.7    3.4 999999
2010 300   24.1  17.7   6.7   3.5  10.0    4.0 999999
2010 301   24.7  22.3   3.9   0.0   9.7    5.0 999999
2010 302   18.5  26.9  11.1   0.0  11.5    5.6 999999
2010 303    7.7  13.7  11.0  12.4  13.1    1.6 999999
2010 304   11.5  12.2   7.4  17.2  10.4    2.1 999999
2010 305   17.1  14.2   4.8   1.0   9.1    3.2 999999
2010 306   12.3  16.9   7.8   0.0  12.5    2.6 999999
2010 307   18.0  13.3   7.1   1.4  10.4    3.1 999999
2010 308   20.0  14.5   3.7   0.2   9.1    3.6 999999
2010 309   25.3  19.6   3.6   0.2  11.1    4.6 999999
2010 310   24.2  23.1   6.2   0.0  11.3    5.2 999999
2010 311   18.7  22.1  13.8   0.0  13.0    4.3 999999
2010 312   22.1  19.2   7.4   0.0  12.7    4.0 999999
2010 313   28.4  26.4   5.1   0.0  13.0    6.1 999999
2010 314   12.4  20.6  11.9   0.0  12.6    3.3 999999
2010 315   20.8  27.6  10.4   0.7  15.1    5.3 999999
2010 316    9.1  28.3  13.4   0.0  15.6    4.2 999999
2010 317    7.2  12.7  11.0   4.7  13.5    1.4 999999
2010 318   13.0  17.5  10.1  10.9  13.5    2.6 999999
2010 319   17.1  16.4   3.1   0.3  11.4    3.1 999999
2010 320   22.9  16.4   3.5   0.0  10.2    4.0 999999
2010 321   26.8  21.0   3.1   0.0  10.4    5.1 999999
2010 322   20.8  16.2  10.9   0.6  13.8    3.3 999999
2010 323   29.4  18.7   3.1   0.4   9.4    5.2 999999
2010 324   30.1  23.7   4.9   0.0  11.5    5.9 999999
2010 325   28.4  23.8   8.1   0.0  12.0    5.8 999999
2010 326   26.5  32.2   9.2   0.0  16.5    7.1 999999
2010 327   24.0  31.7  16.9   0.0  15.6    7.1 999999
2010 328    8.3  26.0  19.1   0.0  19.1    3.2 999999
2010 329   10.4  17.9  14.2  19.6  16.3    2.1 999999
2010 330   18.5  24.5  11.9   0.7  16.6    4.2 999999
2010 331    9.0  15.1  13.1   0.2  16.3    1.5 999999
2010 332   20.1  15.8   9.0   8.6  11.5    3.5 999999
2010 333   13.2  16.6   8.8   0.0  10.0    3.1 999999
2010 334   18.6  18.8   8.1   0.0  12.5    3.6 999999
2010 335   13.3  23.2  11.7   0.6  17.0    3.5 999999
2010 336   22.4  26.7  13.8   0.4  18.9    5.3 999999
2010 337   23.1  28.8  13.5   0.0  18.2    6.0 999999
2010 338   25.0  30.8  12.6   0.0  20.1    6.4 999999
2010 339   23.0  31.9  14.0   0.0  20.3    6.5 999999
2010 340   15.2  24.7  16.3   1.7  18.9    4.0 999999
2010 341   11.6  29.2  17.2   8.2  22.7    4.0 999999
2010 342   12.6  21.5  17.0  81.5  20.2    2.9 999999
2010 343   22.6  21.7  10.1   1.6  16.4    4.6 999999
2010 344   23.0  16.5   6.9   1.5   9.3    4.8 999999
2010 345   17.3  20.1  10.5   0.2  12.9    4.1 999999
2010 346   21.1  18.5   8.5   4.2  12.2    4.4 999999
2010 347   22.2  20.8   7.8   1.4  12.1    4.9 999999
2010 348   28.5  28.0  10.9   0.0  14.8    6.9 999999
2010 349   22.2  20.7  16.8   0.2  15.7    4.7 999999
2010 350   23.9  20.2   6.0   0.0  11.5    5.1 999999
2010 351   19.9  18.9   8.9   0.0  12.7    4.3 999999
2010 352   19.3  18.2   9.0   9.5  12.4    4.1 999999
2010 353   17.3  14.3   9.2   4.1  11.6    3.5 999999
2010 354   18.6  17.3   5.3   4.4  10.6    4.1 999999
2010 355   20.5  16.6   9.7   2.0  12.2    4.1 999999
2010 356   30.2  21.7   4.0   0.2   9.6    6.4 999999
2010 357   29.0  18.5   7.2   0.0  12.0    5.5 999999
2010 358   27.9  27.0   5.9   0.0  10.6    7.0 999999
2010 359   18.6  27.1  12.2   0.0  16.0    5.2 999999
2010 360   19.1  17.5  10.0   0.0  13.7    3.8 999999
2010 361   22.1  16.6   6.7   0.2  10.5    4.5 999999
2010 362   29.4  23.3   4.5   0.0  10.1    6.5 999999
2010 363   29.7  25.3   8.8   0.0  12.0    6.8 999999
2010 364   30.8  28.5   8.4   0.0  13.1    7.5 999999
2010 365   29.2  37.8  13.8   0.0  12.6   10.4 999999
2011   1   28.1  23.0  13.3   0.0  12.7    6.5 999999
2011   2   20.2  19.8   8.4   0.0  10.9    5.0 999999
2011   3   24.2  19.4   7.9   0.0   9.7    5.7 999999
2011   4   26.0  22.2   4.7   0.0  10.0    6.2 999999
2011   5   25.4  21.2   8.4   0.0  11.4    5.9 999999
2011   6   27.1  31.3   7.8   0.0  12.9    7.9 999999
2011   7   22.4  36.8  15.9   0.0  10.6    9.3 999999
2011   8   14.2  28.1  16.8   0.0  16.1    5.2 999999
2011   9   16.0  24.3  12.8   0.0  15.1    4.7 999999
2011  10    8.3  23.3  14.4   1.5  18.9    3.0 999999
2011  11    9.2  24.8  16.9   6.4  21.6    3.2 999999
2011  12   13.6  26.6  17.9  58.7  24.1    3.9 999999
2011  13    7.5  25.4  17.0   0.2  21.7    3.0 999999
2011  14   20.7  25.6  15.8  44.4  19.0    5.2 999999
2011  15   24.2  28.1  11.5   0.0  17.6    6.3 999999
2011  16   28.6  24.1  14.4   0.0  17.2    6.3 999999
2011  17   21.0  20.1  11.4   0.2  13.0    5.0 999999
2011  18   12.5  18.4  11.6   0.0  13.1    3.6 999999
2011  19   24.1  21.5  11.8   0.0  12.7    5.7 999999
2011  20   28.7  28.7   8.5   0.0  14.1    7.4 999999
2011  21   24.1  23.2  16.2   0.0  14.2    5.9 999999
2011  22   26.8  24.6  10.2   0.0  12.5    6.6 999999
2011  23   25.7  27.7  14.2   0.0  18.9    6.3 999999
2011  24   22.3  19.6  12.5   2.1  15.5    4.8 999999
2011  25   15.9  24.3   9.6   0.0  13.1    4.9 999999
2011  26   26.2  23.2  11.7   6.2  14.2    6.1 999999
2011  27   26.7  23.8   8.6   0.0  15.5    6.0 999999
2011  28   28.9  23.2   8.2   0.0  12.8    6.5 999999
2011  29   27.2  29.7   7.8   0.0  13.2    7.5 999999
2011  30   29.8  37.5  15.6   0.0  10.4   10.6 999999
2011  31   18.7  34.5  16.8   0.0  17.5    7.3 999999
2011  32   21.4  31.7  23.1   0.0  15.7    7.5 999999
2011  33   26.1  31.3  12.0   0.2  15.4    7.5 999999
2011  34   21.5  29.1  13.2   0.0  14.5    6.6 999999
2011  35   17.0  33.0  14.2   0.0  20.0    6.3 999999
2011  36   10.5  18.3  11.5   0.0  14.3    3.3 999999
2011  37   22.6  18.7   6.6   2.9   9.5    5.3 999999
2011  38   22.7  20.9   3.5   0.1  10.2    5.5 999999
2011  39   23.9  21.6  11.5   0.0  12.2    5.7 999999
2011  40   18.7  25.4   8.3   0.0  11.9    5.6 999999
2011  41   11.0  32.2  14.4   0.0  18.7    5.5 999999
2011  42    8.2  20.4  18.0   3.3  22.5    2.4 999999
2011  43   20.2  19.6  11.3   1.2  11.4    5.0 999999
2011  44   23.0  21.2   7.0   0.0  12.8    5.3 999999
2011  45   22.5  25.9   9.9   0.0  13.8    6.0 999999
2011  46   24.2  31.2  12.4   0.0  18.7    6.8 999999
2011  47   20.0  30.4  15.8   0.0  19.0    6.2 999999
2011  48   13.4  23.7  15.0   2.2  20.3    3.8 999999
2011  49    6.3  22.2  15.8   1.7  18.0    3.0 999999
2011  50   15.4  21.9  16.2  25.9  17.8    4.1 999999
2011  51   18.8  17.5  13.4   0.2  14.4    4.2 999999
2011  52   14.0  17.0   7.3   0.2  12.3    3.7 999999
2011  53   19.1  20.0   8.8   0.0  11.5    4.8 999999
2011  54   22.0  26.5   9.3   0.0  12.6    6.2 999999
2011  55   19.4  27.6  10.2   0.0  14.1    5.9 999999
2011  56   18.4  27.5  12.1   0.2  14.7    5.8 999999
2011  57   15.0  26.9  11.7   0.0  18.1    4.8 999999
2011  58   13.4  21.2  14.2   4.7  16.7    3.8 999999
2011  59   10.3  21.2  12.5   0.2  14.9    3.6 999999
2011  60   19.8  17.2  10.1   1.1  12.7    3.8 999999
2011  61   15.8  15.3   5.1   0.0  10.5    3.3 999999
2011  62   15.2  18.8  10.1   0.0  12.8    3.5 999999
2011  63   13.0  16.2  10.7   0.0  10.3    3.3 999999
2011  64   22.4  21.2   5.9   0.0   8.6    5.1 999999
2011  65   24.4  29.3   7.2   0.0  12.7    6.4 999999
2011  66   21.9  31.7  15.4   0.0  10.8    7.3 999999
2011  67    9.0  25.4  19.9   0.0  14.5    4.1 999999
2011  68    7.3  16.8  14.9  21.8  17.2    1.9 999999
2011  69   10.0  18.4  12.2   6.8  13.9    2.8 999999
2011  70   16.3  25.9  10.0   0.2  15.4    4.5 999999
2011  71   18.6  29.5  14.1   0.0  20.3    5.0 999999
2011  72   13.0  25.6  16.3   0.0  18.6    3.8 999999
2011  73   15.2  21.9   6.4   0.0  12.6    3.9 999999
2011  74   19.8  24.4   7.9   0.0  14.6    4.6 999999
2011  75   16.7  18.7   7.7   0.2  11.9    3.7 999999
2011  76   15.9  18.3   3.6   0.0  10.4    3.7 999999
2011  77   13.8  19.1   5.6   0.0   9.9    3.7 999999
2011  78   18.9  23.7   8.7   0.0  10.9    4.9 999999
2011  79   13.4  27.9  11.2   0.0  17.2    4.4 999999
2011  80    6.0  21.6  15.9   3.5  19.1    2.3 999999
2011  81    6.0  18.6  14.7  27.7  17.1    2.0 999999
2011  82    8.2  19.4  12.3   0.6  14.9    2.6 999999
2011  83    7.5  16.5  12.8   5.1  15.9    2.0 999999
2011  84   12.4  17.0  10.7   5.8  12.5    3.0 999999
2011  85   11.3  17.1  10.4   0.0  12.5    2.9 999999
2011  86   10.4  17.3  11.0   0.2  13.2    2.7 999999
2011  87   19.1  24.3   7.3   0.2  13.0    4.7 999999
2011  88   18.3  25.9  10.3   0.0  14.9    4.8 999999
2011  89   12.5  16.8  10.7   0.0  13.7    2.8 999999
2011  90   17.9  17.0   5.8   0.4  10.8    3.7 999999
2011  91   11.9  18.2   4.2   0.0  10.5    2.6 999999
2011  92   13.6  16.7   7.0   0.0  10.5    2.5 999999
2011  93   11.8  15.3   8.9   0.2  11.0    2.2 999999
2011  94   14.4  16.5   9.4   0.2  13.8    2.1 999999
2011  95   16.0  21.8   8.7   0.0  12.6    3.3 999999
2011  96   17.4  25.2   8.0   0.0  14.9    3.7 999999
2011  97   17.9  25.2  10.4   0.5  13.0    4.1 999999
2011  98   17.6  26.2  11.3   0.2  12.4    4.5 999999
2011  99    5.9  19.1  17.0   0.0  12.1    2.5 999999
2011 100    9.6  12.7   7.4  12.7  10.9    1.7 999999
2011 101   12.2  16.6   8.9  36.8  12.4    2.2 999999
2011 102    6.7  14.0   8.7   2.4  12.5    1.4 999999
2011 103    8.1  14.9   9.5   1.0  12.9    1.6 999999
2011 104   11.6  16.6   8.9   3.5  13.2    2.0 999999
2011 105   14.3  19.1  10.6   0.4  15.1    2.3 999999
2011 106   13.4  18.7   6.1   0.2  13.4    2.4 999999
2011 107   15.4  19.4   4.9   0.7  12.4    2.7 999999
2011 108   11.6  20.5   5.4   0.2  12.5    2.6 999999
2011 109    7.2  18.1  10.1   0.6  13.6    1.9 999999
2011 110    6.9  15.3  11.8   1.8  15.1    1.3 999999
2011 111    8.9  17.2   4.4   1.1  12.3    1.9 999999
2011 112   10.4  15.6   8.8   4.4  12.5    1.9 999999
2011 113    8.5  15.5   5.2   0.4  12.0    1.7 999999
2011 114   11.8  17.9   7.0   0.0  13.3    2.1 999999
2011 115   14.8  19.9   5.5   0.2  13.4    2.6 999999
2011 116   14.5  21.9   6.0   0.2  13.1    3.0 999999
2011 117   14.1  23.0   8.3   0.0  13.8    3.2 999999
2011 118   13.9  20.5   8.4   0.0  12.0    3.0 999999
2011 119   11.2  21.7   9.7   0.0  11.1    3.2 999999
2011 120    6.4  19.9  12.0   0.0  13.3    2.3 999999
2011 121    4.3  14.6  11.9   4.7  14.7    0.9 999999
2011 122   11.1  16.5   3.9   0.8  11.8    1.5 999999
2011 123    8.2  15.0   3.5   0.2  11.8    1.3 999999
2011 124    8.9  15.2   6.6   0.2  12.2    1.3 999999
2011 125    6.6  13.0   8.5   0.2   9.1    1.5 999999
2011 126    6.2  12.0   2.3   0.0   8.7    1.3 999999
2011 127    6.6  12.2   4.8   0.0  10.0    1.2 999999
2011 128    6.9  13.1   5.7   0.5  11.3    1.1 999999
2011 129   10.2  12.9   3.7   2.3  10.6    1.3 999999
2011 130    6.4  12.4   4.9   0.5  10.4    1.2 999999
2011 131    3.9  11.4   4.7   6.6   9.3    1.2 999999
2011 132    6.8  15.0   6.1   8.4  13.3    1.1 999999
2011 133    8.1  13.3   9.3   3.6  12.5    1.1 999999
2011 134    8.7  12.4   4.8   1.4   9.1    1.4 999999
2011 135    5.4  13.5   7.1   0.0  10.2    1.4 999999
2011 136    3.5  12.1   8.4   0.2   9.8    1.3 999999
2011 137    6.9  13.1   8.6   0.0   9.6    1.5 999999
2011 138    4.8  14.1   3.1   0.0   8.9    1.5 999999
2011 139    6.7  17.6   7.7   0.0   8.9    2.1 999999
2011 140    9.2  19.8   8.7   0.0   8.8    2.5 999999
2011 141    8.4  20.2   8.1   0.0   9.3    2.5 999999
2011 142    4.9  15.7  12.2   0.9  12.9    1.4 999999
2011 143    5.1  12.3   9.5   3.6  12.4    1.0 999999
2011 144    7.7  12.2   6.0   3.7  10.4    1.2 999999
2011 145    3.3  10.2   4.5   0.2  10.1    0.9 999999
2011 146    7.7  13.2   6.9   1.4  11.1    1.2 999999
2011 147    6.4  13.7   6.9   4.2  11.3    1.2 999999
2011 148    5.4  13.1   6.2   0.8  11.2    1.1 999999
2011 149    5.6  13.2   5.9   0.6  10.9    1.2 999999
2011 150    8.6  13.7   5.3   0.0  10.9    1.3 999999
2011 151    8.3  13.9   0.6   0.0   8.2    1.6 999999
2011 152   10.0  16.2   0.0   0.2   8.3    1.4 999999
2011 153    9.4  17.5   4.7   0.0  11.1    1.3 999999
2011 154    6.0  15.3  11.0   0.0  11.6    1.2 999999
2011 155    8.6  13.9   6.4   0.7  10.7    1.1 999999
2011 156    6.3  13.6   6.3   0.0   9.7    1.1 999999
2011 157    7.0  11.2  -0.2   7.9   7.5    1.1 999999
2011 158    8.2  10.2   2.6   1.6  10.0    0.8 999999
2011 159    7.7  10.6   2.2   3.9   8.3    1.0 999999
2011 160    6.2  12.8   3.2   0.3  10.2    1.0 999999
2011 161    5.5  12.1   7.9   2.1  11.1    0.9 999999
2011 162    5.7  12.9   6.3   0.4  10.4    1.0 999999
2011 163    7.7  13.6   6.8   0.1  11.7    0.9 999999
2011 164    6.7  12.1   2.4   0.0   9.3    1.0 999999
2011 165    6.0  10.9   1.2   0.2   8.8    1.0 999999
2011 166    9.7  14.2   1.5   0.4   9.1    1.2 999999
2011 167    4.2  12.3   1.8   0.0   8.8    1.1 999999
2011 168    7.0  12.2   6.2   4.3   9.7    1.0 999999
2011 169    5.9  14.3   6.9   1.4  12.7    0.9 999999
2011 170    4.5  14.1   8.7   1.2  12.8    0.9 999999
2011 171    3.5  13.4   8.5   2.4  12.2    0.9 999999
2011 172    7.5   9.4   3.8  19.8   8.0    1.0 999999
2011 173    4.8  12.9   3.5   3.9   9.6    1.1 999999
2011 174    5.9  14.0   6.6   3.7  11.9    0.9 999999
2011 175    5.1  14.4   7.5   0.4  12.6    0.9 999999
2011 176    9.4  14.3   6.0   0.7  10.5    1.1 999999
2011 177    7.4  12.7   6.6   0.0   8.4    1.2 999999
2011 178    8.9  14.8   3.0   0.4   9.8    1.2 999999
2011 179    9.8  13.9   0.9   0.2   8.7    1.2 999999
2011 180   10.1  16.5   1.6   0.2   9.3    1.3 999999
2011 181    4.7  15.2   6.3   0.0  10.2    1.2 999999
2011 182    6.9  15.6   6.7   0.0   9.8    1.5 999999
2011 183    4.2  12.9   8.2   0.0   8.7    1.4 999999
2011 184    6.9  14.2   9.0  12.8  11.9    1.2 999999
2011 185    6.2  11.2   7.3   1.3   9.9    1.1 999999
2011 186    5.1  10.2   6.0   7.7   9.6    1.0 999999
2011 187    4.5  11.2   6.5   3.4  10.9    0.9 999999
2011 188    9.0  10.0   1.8   9.3   7.8    1.2 999999
2011 189    4.9  10.7   4.0   0.2   9.3    1.0 999999
2011 190    7.0  11.8   5.7   1.2   9.2    1.2 999999
2011 191    5.1  11.5   6.4   0.0  10.1    1.1 999999
2011 192    4.0  10.4   5.0   3.2   9.3    1.0 999999
2011 193    5.8  11.0   7.1   0.6  10.2    1.0 999999
2011 194    6.3  11.4   7.4   1.9  10.6    1.0 999999
2011 195    8.2  12.6   2.5   1.0   9.6    1.2 999999
2011 196    6.3  11.5   1.0   0.1   8.8    1.1 999999
2011 197   10.1  11.3  -0.2   0.1   7.1    1.4 999999
2011 198    2.8   9.7   4.3   0.2  10.2    0.8 999999
2011 199    5.8  11.7   3.5  16.5  10.1    1.0 999999
2011 200    5.6  12.2   7.0  14.7  11.7    0.9 999999
2011 201    9.2  13.0   4.6   0.0   9.8    1.3 999999
2011 202    9.8  11.9   2.0   0.2   8.5    1.3 999999
2011 203    9.1  13.1   4.9   0.9  10.6    1.2 999999
2011 204    5.1  11.2   1.0   0.0   7.9    1.2 999999
2011 205    6.3  11.6   3.6   6.9  10.3    1.0 999999
2011 206    7.0  13.3   7.6   1.9  11.2    1.1 999999
2011 207    8.0  11.4   5.0   0.9   9.7    1.1 999999
2011 208   10.9  12.2  -0.1   0.2   7.7    1.4 999999
2011 209   10.4  15.2   3.2   0.0   7.8    1.7 999999
2011 210    9.0  13.9   6.5   0.0   7.2    1.7 999999
